id_usuario,q1_energia_cognitiva,q2_tension_fisica,q3_rumiacion,q4_activacion_negativa,target_perfil_estres
U-3273,3,4,2,1,Fatiga_Fisica
U-3274,2,2,1,1,Fatiga_Fisica
U-3275,1,4,2,2,Fatiga_Fisica
U-3276,3,4,1,1,Fatiga_Fisica
U-3277,1,4,2,1,Fatiga_Fisica
U-3278,2,1,2,1,Fatiga_Fisica
U-3279,2,3,3,3,Fatiga_Fisica
U-3280,1,4,2,3,Fatiga_Fisica
U-3281,1,4,3,3,Fatiga_Fisica
U-3282,3,3,2,1,Fatiga_Fisica
U-3283,3,2,2,1,Fatiga_Fisica
U-3284,1,4,2,1,Fatiga_Fisica
U-3285,2,4,1,1,Fatiga_Fisica
U-3286,2,4,2,3,Burnout
U-3287,3,1,1,1,Fatiga_Fisica
U-3288,1,4,2,1,Fatiga_Fisica
U-3289,2,1,2,3,Fatiga_Fisica
U-3290,1,4,2,2,Fatiga_Fisica
U-3291,2,3,2,1,Fatiga_Fisica
U-3292,2,4,3,2,Hiperactividad_Ansiosa
U-3293,1,3,1,1,Fatiga_Fisica
U-3294,2,4,2,2,Fatiga_Fisica
U-3295,2,2,1,1,Fatiga_Fisica
U-3296,2,3,3,2,Fatiga_Fisica
U-3297,1,3,3,2,Fatiga_Fisica
U-3298,2,3,2,3,Hiperactividad_Ansiosa
U-3299,2,2,3,1,Fatiga_Fisica
U-3300,2,3,3,2,Fatiga_Fisica
U-3301,1,3,3,1,Fatiga_Fisica
U-3302,2,2,3,1,Fatiga_Fisica
U-3303,2,4,2,2,Fatiga_Fisica
U-3304,2,3,2,2,Fatiga_Fisica
U-3305,1,4,3,2,Fatiga_Fisica
U-3306,1,3,2,3,Fatiga_Fisica
U-3307,2,1,3,1,Burnout
U-3308,3,3,3,3,Fatiga_Fisica
U-3309,2,4,2,3,Fatiga_Fisica
U-3310,3,3,1,1,Fatiga_Fisica
U-3311,2,4,3,1,Fatiga_Fisica
U-3312,2,2,2,2,Fatiga_Fisica
U-3313,2,3,2,1,Fatiga_Fisica
U-3314,3,3,2,1,Fatiga_Fisica
U-3315,3,3,2,1,Fatiga_Fisica
U-3316,3,3,2,3,Fatiga_Fisica
U-3317,1,4,3,1,Fatiga_Fisica
U-3318,2,3,3,1,Fatiga_Fisica
U-3319,2,2,2,1,Fatiga_Fisica
U-3320,2,4,2,1,Fatiga_Fisica
U-3321,2,3,2,3,Fatiga_Fisica
U-3322,2,2,2,2,Fatiga_Fisica
U-3323,1,3,1,2,Fatiga_Fisica
U-3324,2,3,1,2,Burnout
U-3325,2,3,1,1,Fatiga_Fisica
U-3326,3,4,2,1,Fatiga_Fisica
U-3327,1,3,2,3,Fatiga_Fisica
U-3328,3,4,1,2,Fatiga_Fisica
U-3329,2,3,1,2,Fatiga_Fisica
U-3330,2,2,3,1,Fatiga_Fisica
U-3331,3,3,2,1,Fatiga_Fisica
U-3332,2,4,3,2,Fatiga_Fisica
U-3333,1,1,3,3,Hiperactividad_Ansiosa
U-3334,1,2,3,3,Hiperactividad_Ansiosa
U-3335,1,2,3,3,Hiperactividad_Ansiosa
U-3336,2,4,2,3,Hiperactividad_Ansiosa
U-3337,1,1,3,2,Hiperactividad_Ansiosa
U-3338,2,3,2,2,Hiperactividad_Ansiosa
U-3339,1,2,1,3,Hiperactividad_Ansiosa
U-3340,1,1,2,3,Hiperactividad_Ansiosa
U-3341,1,1,3,2,Hiperactividad_Ansiosa
U-3342,3,3,3,3,Hiperactividad_Ansiosa
U-3343,1,1,3,2,Hiperactividad_Ansiosa
U-3344,2,3,2,3,Fatiga_Fisica
U-3345,3,3,3,1,Hiperactividad_Ansiosa
U-3346,1,3,3,3,Hiperactividad_Ansiosa
U-3347,1,4,3,2,Hiperactividad_Ansiosa
U-3348,1,2,1,1,Hiperactividad_Ansiosa
U-3349,1,1,3,2,Hiperactividad_Ansiosa
U-3350,1,1,1,1,Hiperactividad_Ansiosa
U-3351,2,2,2,2,Hiperactividad_Ansiosa
U-3352,3,2,3,3,Hiperactividad_Ansiosa
U-3353,2,2,3,1,Burnout
U-3354,2,1,2,3,Hiperactividad_Ansiosa
U-3355,1,2,3,2,Hiperactividad_Ansiosa
U-3356,3,1,3,2,Hiperactividad_Ansiosa
U-3357,1,2,2,3,Hiperactividad_Ansiosa
U-3358,3,2,2,3,Hiperactividad_Ansiosa
U-3359,1,2,2,2,Hiperactividad_Ansiosa
U-3360,2,2,2,1,Hiperactividad_Ansiosa
U-3361,3,2,2,2,Hiperactividad_Ansiosa
U-3362,1,2,3,3,Hiperactividad_Ansiosa
U-3363,1,1,2,1,Hiperactividad_Ansiosa
U-3364,2,3,3,2,Hiperactividad_Ansiosa
U-3365,2,1,2,3,Hiperactividad_Ansiosa
U-3366,3,1,1,2,Hiperactividad_Ansiosa
U-3367,2,3,1,3,Burnout
U-3368,2,3,3,1,Hiperactividad_Ansiosa
U-3369,3,3,2,3,Hiperactividad_Ansiosa
U-3370,1,3,2,2,Hiperactividad_Ansiosa
U-3371,1,3,1,3,Burnout
U-3372,1,1,3,2,Hiperactividad_Ansiosa
U-3373,2,2,2,3,Hiperactividad_Ansiosa
U-3374,2,1,1,2,Hiperactividad_Ansiosa
U-3375,1,2,3,2,Fatiga_Fisica
U-3376,2,2,3,3,Hiperactividad_Ansiosa
U-3377,2,4,1,2,Hiperactividad_Ansiosa
U-3378,1,2,2,2,Hiperactividad_Ansiosa
U-3379,2,1,3,3,Hiperactividad_Ansiosa
U-3380,1,3,3,3,Hiperactividad_Ansiosa
U-3381,3,1,3,2,Hiperactividad_Ansiosa
U-3382,2,3,2,2,Hiperactividad_Ansiosa
U-3383,2,3,2,2,Hiperactividad_Ansiosa
U-3384,1,2,1,2,Hiperactividad_Ansiosa
U-3385,2,3,2,2,Burnout
U-3386,2,2,3,2,Fatiga_Fisica
U-3387,2,1,3,2,Hiperactividad_Ansiosa
U-3388,2,2,3,2,Hiperactividad_Ansiosa
U-3389,2,2,3,2,Hiperactividad_Ansiosa
U-3390,1,2,3,2,Hiperactividad_Ansiosa
U-3391,1,1,3,3,Hiperactividad_Ansiosa
U-3392,3,1,3,3,Hiperactividad_Ansiosa
U-3393,3,2,3,2,Hiperactividad_Ansiosa
U-3394,1,3,1,3,Hiperactividad_Ansiosa
U-3395,2,1,2,2,Hiperactividad_Ansiosa
U-3396,2,1,3,2,Hiperactividad_Ansiosa
U-3397,2,3,3,2,Burnout
U-3398,2,3,3,2,Hiperactividad_Ansiosa
U-3399,3,3,3,1,Hiperactividad_Ansiosa
U-3400,1,1,2,3,Hiperactividad_Ansiosa
U-3401,2,2,2,3,Hiperactividad_Ansiosa
U-3402,2,1,3,2,Burnout
U-3403,2,1,1,3,Hiperactividad_Ansiosa
U-3404,1,1,3,1,Hiperactividad_Ansiosa
U-3405,1,2,1,2,Hiperactividad_Ansiosa
U-3406,2,2,1,1,Burnout
U-3407,1,2,1,2,Burnout
U-3408,2,3,1,3,Hiperactividad_Ansiosa
U-3409,1,2,3,1,Hiperactividad_Ansiosa
U-3410,1,1,1,3,Hiperactividad_Ansiosa
U-3411,2,1,3,2,Hiperactividad_Ansiosa
U-3412,3,2,2,1,Hiperactividad_Ansiosa
U-3413,1,1,2,3,Hiperactividad_Ansiosa
U-3414,1,1,2,3,Hiperactividad_Ansiosa
U-3415,2,3,1,3,Hiperactividad_Ansiosa
U-3416,2,2,1,2,Hiperactividad_Ansiosa
U-3417,2,1,3,2,Hiperactividad_Ansiosa
U-3418,2,2,2,2,Hiperactividad_Ansiosa
U-3419,2,1,2,3,Hiperactividad_Ansiosa
U-3420,1,1,2,2,Hiperactividad_Ansiosa
U-3421,2,2,3,1,Hiperactividad_Ansiosa
U-3422,2,2,2,3,Hiperactividad_Ansiosa
U-3423,2,2,2,2,Hiperactividad_Ansiosa
U-3424,1,4,3,2,Hiperactividad_Ansiosa
U-3425,2,2,2,1,Hiperactividad_Ansiosa
U-3426,3,2,3,1,Hiperactividad_Ansiosa
U-3427,1,2,1,3,Hiperactividad_Ansiosa
U-3428,1,1,3,3,Hiperactividad_Ansiosa
U-3429,1,2,1,3,Burnout
U-3430,2,2,3,3,Hiperactividad_Ansiosa
U-3431,3,2,3,3,Hiperactividad_Ansiosa
U-3432,2,2,3,3,Hiperactividad_Ansiosa
U-3433,3,1,2,3,Hiperactividad_Ansiosa
U-3434,3,1,1,3,Hiperactividad_Ansiosa
U-3435,1,4,2,3,Hiperactividad_Ansiosa
U-3436,1,2,2,3,Hiperactividad_Ansiosa
U-3437,1,2,2,2,Hiperactividad_Ansiosa
U-3438,3,3,3,2,Hiperactividad_Ansiosa
U-3439,3,2,3,2,Fatiga_Fisica
U-3440,3,2,3,2,Hiperactividad_Ansiosa
U-3441,2,3,1,3,Hiperactividad_Ansiosa
U-3442,2,3,3,3,Hiperactividad_Ansiosa
U-3443,2,2,3,2,Hiperactividad_Ansiosa
U-3444,1,2,2,2,Hiperactividad_Ansiosa
U-3445,1,2,3,3,Hiperactividad_Ansiosa
U-3446,2,2,1,2,Hiperactividad_Ansiosa
U-3447,1,3,3,3,Hiperactividad_Ansiosa
U-3448,1,3,3,3,Hiperactividad_Ansiosa
U-3449,2,2,3,2,Hiperactividad_Ansiosa
U-3450,2,4,3,3,Hiperactividad_Ansiosa
U-3451,2,3,3,3,Hiperactividad_Ansiosa
U-3452,2,1,1,3,Hiperactividad_Ansiosa
U-3453,2,4,1,3,Hiperactividad_Ansiosa
U-3454,3,2,1,2,Hiperactividad_Ansiosa
U-3455,2,1,2,2,Hiperactividad_Ansiosa
U-3456,2,1,2,3,Burnout
U-3457,1,3,3,2,Hiperactividad_Ansiosa
U-3458,2,3,3,3,Burnout
U-3459,2,2,3,2,Hiperactividad_Ansiosa
U-3460,2,2,2,3,Hiperactividad_Ansiosa
U-3461,3,1,2,3,Hiperactividad_Ansiosa
U-3462,2,1,3,3,Hiperactividad_Ansiosa
U-3463,2,1,2,3,Hiperactividad_Ansiosa
U-3464,2,2,1,1,Hiperactividad_Ansiosa
U-3465,2,3,3,3,Hiperactividad_Ansiosa
U-3466,2,2,2,3,Hiperactividad_Ansiosa
U-3467,2,3,1,3,Hiperactividad_Ansiosa
U-3468,2,4,3,2,Hiperactividad_Ansiosa
U-3469,1,2,1,3,Hiperactividad_Ansiosa
U-3470,3,2,1,3,Hiperactividad_Ansiosa
U-3471,2,2,3,2,Hiperactividad_Ansiosa
U-3472,3,1,3,2,Hiperactividad_Ansiosa
U-3473,2,1,3,3,Hiperactividad_Ansiosa
U-3474,3,2,3,3,Burnout
U-3475,2,1,3,3,Hiperactividad_Ansiosa
U-3476,2,2,1,1,Burnout
U-3477,2,1,2,3,Hiperactividad_Ansiosa
U-3478,3,2,2,2,Hiperactividad_Ansiosa
U-3479,3,1,2,2,Hiperactividad_Ansiosa
U-3480,1,2,3,2,Hiperactividad_Ansiosa
U-3481,2,2,2,3,Burnout
U-3482,3,3,2,3,Hiperactividad_Ansiosa
U-3483,2,2,2,3,Hiperactividad_Ansiosa
U-3484,2,2,3,3,Hiperactividad_Ansiosa
U-3485,2,2,3,3,Hiperactividad_Ansiosa
U-3486,1,2,3,3,Hiperactividad_Ansiosa
U-3487,3,1,1,2,Hiperactividad_Ansiosa
U-3488,1,2,3,1,Hiperactividad_Ansiosa
U-3489,2,3,3,2,Hiperactividad_Ansiosa
U-3490,3,3,3,3,Hiperactividad_Ansiosa
U-3491,2,4,3,2,Hiperactividad_Ansiosa
U-3492,3,2,3,3,Hiperactividad_Ansiosa
U-3493,3,2,2,2,Hiperactividad_Ansiosa
U-3494,3,3,3,3,Burnout
U-3495,2,2,3,3,Hiperactividad_Ansiosa
U-3496,1,1,1,2,Hiperactividad_Ansiosa
U-3497,2,2,3,3,Hiperactividad_Ansiosa
U-3498,2,2,2,1,Burnout
U-3499,1,1,1,3,Hiperactividad_Ansiosa
U-3500,3,3,2,1,Hiperactividad_Ansiosa
U-3501,2,2,2,3,Hiperactividad_Ansiosa
U-3502,2,1,3,3,Hiperactividad_Ansiosa
U-3503,1,3,1,3,Hiperactividad_Ansiosa
U-3504,3,1,3,3,Hiperactividad_Ansiosa
U-3505,3,3,3,3,Hiperactividad_Ansiosa
U-3506,2,3,2,2,Hiperactividad_Ansiosa
U-3507,2,1,3,2,Hiperactividad_Ansiosa
U-3508,2,2,3,2,Hiperactividad_Ansiosa
U-3509,2,3,3,1,Burnout
U-3510,2,1,2,2,Fatiga_Fisica
U-3511,2,2,3,1,Hiperactividad_Ansiosa
U-3512,2,2,1,3,Hiperactividad_Ansiosa
U-3513,1,2,3,3,Hiperactividad_Ansiosa
U-3514,2,3,3,1,Hiperactividad_Ansiosa
U-3515,1,1,2,2,Burnout
U-3516,2,2,3,1,Hiperactividad_Ansiosa
U-3517,2,4,2,2,Fatiga_Fisica
U-3518,3,3,3,3,Hiperactividad_Ansiosa
U-3519,2,3,3,3,Hiperactividad_Ansiosa
U-3520,3,1,3,3,Hiperactividad_Ansiosa
U-3521,2,1,2,3,Fatiga_Fisica
U-3522,2,2,1,2,Hiperactividad_Ansiosa
U-3523,3,1,3,2,Hiperactividad_Ansiosa
U-3524,2,1,3,3,Fatiga_Fisica
U-3525,3,1,2,3,Hiperactividad_Ansiosa
U-3526,2,1,2,3,Burnout
U-3527,1,3,3,2,Fatiga_Fisica
U-3528,2,2,2,2,Hiperactividad_Ansiosa
U-3529,1,2,3,3,Hiperactividad_Ansiosa
U-3530,3,2,3,3,Fatiga_Fisica
U-3531,2,2,2,3,Hiperactividad_Ansiosa
U-3532,2,1,2,2,Hiperactividad_Ansiosa
U-3533,1,1,3,2,Hiperactividad_Ansiosa
U-3534,2,1,3,2,Hiperactividad_Ansiosa
U-3535,3,1,2,3,Hiperactividad_Ansiosa
U-3536,2,2,3,3,Hiperactividad_Ansiosa
U-3537,1,1,3,3,Hiperactividad_Ansiosa
U-3538,1,2,3,3,Hiperactividad_Ansiosa
U-3539,1,2,1,3,Hiperactividad_Ansiosa
U-3540,3,2,2,1,Hiperactividad_Ansiosa
U-3541,2,2,3,2,Hiperactividad_Ansiosa
U-3542,2,3,3,3,Hiperactividad_Ansiosa
U-3543,2,1,2,1,Hiperactividad_Ansiosa
U-3544,2,1,2,2,Hiperactividad_Ansiosa
U-3545,2,2,3,2,Hiperactividad_Ansiosa
U-3546,2,1,2,1,Hiperactividad_Ansiosa
U-3547,2,1,2,3,Hiperactividad_Ansiosa
U-3548,3,2,1,3,Fatiga_Fisica
U-3549,1,2,2,1,Fatiga_Fisica
U-3550,2,2,3,3,Hiperactividad_Ansiosa
U-3551,1,1,1,2,Hiperactividad_Ansiosa
U-3552,1,2,1,2,Hiperactividad_Ansiosa
U-3553,3,3,3,3,Hiperactividad_Ansiosa
U-3554,2,3,3,1,Hiperactividad_Ansiosa
U-3555,1,3,2,3,Burnout
U-3556,2,1,2,3,Hiperactividad_Ansiosa
U-3557,2,2,3,3,Hiperactividad_Ansiosa
U-3558,1,2,3,2,Hiperactividad_Ansiosa
U-3559,2,2,2,3,Hiperactividad_Ansiosa
U-3560,3,1,2,3,Hiperactividad_Ansiosa
U-3561,2,1,3,2,Hiperactividad_Ansiosa
U-3562,1,2,1,3,Fatiga_Fisica
U-3563,2,3,2,2,Hiperactividad_Ansiosa
U-3564,1,3,1,3,Hiperactividad_Ansiosa
U-3565,3,2,1,2,Burnout
U-3566,2,3,2,1,Hiperactividad_Ansiosa
U-3567,2,1,2,2,Hiperactividad_Ansiosa
U-3568,2,1,2,2,Hiperactividad_Ansiosa
U-3569,2,1,3,3,Hiperactividad_Ansiosa
U-3570,2,2,3,3,Hiperactividad_Ansiosa
U-3571,2,2,3,2,Hiperactividad_Ansiosa
U-3572,2,2,1,2,Hiperactividad_Ansiosa
U-3573,2,2,3,2,Hiperactividad_Ansiosa
U-3574,2,3,3,3,Hiperactividad_Ansiosa
U-3575,3,1,2,3,Hiperactividad_Ansiosa
U-3576,1,1,2,3,Hiperactividad_Ansiosa
U-3577,1,2,3,2,Hiperactividad_Ansiosa
U-3578,3,2,2,2,Hiperactividad_Ansiosa
U-3579,1,1,2,3,Hiperactividad_Ansiosa
U-3580,3,2,2,2,Hiperactividad_Ansiosa
U-3581,2,1,3,2,Hiperactividad_Ansiosa
U-3582,2,1,1,3,Hiperactividad_Ansiosa
U-3583,2,1,3,3,Hiperactividad_Ansiosa
U-3584,2,2,3,3,Hiperactividad_Ansiosa
U-3585,2,1,2,1,Hiperactividad_Ansiosa
U-3586,1,2,3,2,Hiperactividad_Ansiosa
U-3587,2,1,3,2,Hiperactividad_Ansiosa
U-3588,3,4,2,2,Hiperactividad_Ansiosa
U-3589,2,3,3,3,Hiperactividad_Ansiosa
U-3590,3,2,3,3,Fatiga_Fisica
U-3591,2,1,2,3,Hiperactividad_Ansiosa
U-3592,2,1,3,2,Hiperactividad_Ansiosa
U-3593,3,1,2,3,Hiperactividad_Ansiosa
U-3594,3,1,1,3,Hiperactividad_Ansiosa
U-3595,3,2,3,3,Hiperactividad_Ansiosa
U-3596,2,3,3,2,Hiperactividad_Ansiosa
U-3597,1,2,3,3,Hiperactividad_Ansiosa
U-3598,3,2,3,2,Hiperactividad_Ansiosa
U-3599,2,1,3,3,Hiperactividad_Ansiosa
U-3600,1,2,3,3,Hiperactividad_Ansiosa
U-3601,2,3,3,1,Hiperactividad_Ansiosa
U-3602,2,2,3,2,Hiperactividad_Ansiosa
U-3603,2,3,2,3,Hiperactividad_Ansiosa
U-3604,1,1,2,3,Hiperactividad_Ansiosa
U-3605,1,2,3,3,Hiperactividad_Ansiosa
U-3606,2,3,2,2,Hiperactividad_Ansiosa
U-3607,1,2,2,3,Burnout
U-3608,3,1,2,3,Hiperactividad_Ansiosa
U-3609,3,1,3,3,Hiperactividad_Ansiosa
U-3610,2,2,2,3,Hiperactividad_Ansiosa
U-3611,3,1,2,3,Hiperactividad_Ansiosa
U-3612,2,4,2,2,Burnout
U-3613,3,1,3,3,Hiperactividad_Ansiosa
U-3614,2,2,3,3,Hiperactividad_Ansiosa
U-3615,2,2,3,3,Hiperactividad_Ansiosa
U-3616,1,2,2,1,Hiperactividad_Ansiosa
U-3617,1,2,1,3,Fatiga_Fisica
U-3618,2,2,1,1,Hiperactividad_Ansiosa
U-3619,2,2,2,2,Burnout
U-3620,3,1,3,2,Hiperactividad_Ansiosa
U-3621,3,1,2,1,Hiperactividad_Ansiosa
U-3622,2,3,2,3,Hiperactividad_Ansiosa
U-3623,2,2,2,2,Hiperactividad_Ansiosa
U-3624,3,1,3,3,Hiperactividad_Ansiosa
U-3625,1,3,2,3,Burnout
U-3626,1,3,3,3,Hiperactividad_Ansiosa
U-3627,2,4,2,1,Hiperactividad_Ansiosa
U-3628,2,3,3,2,Hiperactividad_Ansiosa
U-3629,2,1,3,3,Fatiga_Fisica
U-3630,2,1,3,1,Hiperactividad_Ansiosa
U-3631,3,2,2,3,Hiperactividad_Ansiosa
U-3632,2,3,2,2,Hiperactividad_Ansiosa
U-3633,2,1,1,2,Fatiga_Fisica
U-3634,2,3,3,3,Hiperactividad_Ansiosa
U-3635,1,1,3,3,Hiperactividad_Ansiosa
U-3636,3,2,3,3,Hiperactividad_Ansiosa
U-3637,1,2,2,2,Hiperactividad_Ansiosa
U-3638,3,4,2,3,Hiperactividad_Ansiosa
U-3639,2,2,3,3,Hiperactividad_Ansiosa
U-3640,1,2,2,3,Hiperactividad_Ansiosa
U-3641,2,2,3,3,Fatiga_Fisica
U-3642,2,4,3,3,Hiperactividad_Ansiosa
U-3643,3,1,3,3,Hiperactividad_Ansiosa
U-3644,2,3,1,2,Hiperactividad_Ansiosa
U-3645,1,3,1,3,Hiperactividad_Ansiosa
U-3646,2,1,2,3,Hiperactividad_Ansiosa
U-3647,1,4,2,1,Hiperactividad_Ansiosa
U-3648,1,4,3,1,Burnout
U-3649,2,2,2,2,Hiperactividad_Ansiosa
U-3650,2,1,3,3,Fatiga_Fisica
U-3651,3,1,2,2,Hiperactividad_Ansiosa
U-3652,2,3,1,2,Hiperactividad_Ansiosa
U-3653,3,1,3,3,Hiperactividad_Ansiosa
U-3654,2,3,3,3,Fatiga_Fisica
U-3655,3,4,3,3,Hiperactividad_Ansiosa
U-3656,2,1,2,3,Hiperactividad_Ansiosa
U-3657,2,2,1,3,Hiperactividad_Ansiosa
U-3658,2,1,2,1,Hiperactividad_Ansiosa
U-3659,3,3,3,2,Hiperactividad_Ansiosa
U-3660,2,2,2,3,Burnout
U-3661,2,2,2,3,Hiperactividad_Ansiosa
U-3662,3,3,3,3,Hiperactividad_Ansiosa
U-3663,3,2,2,3,Hiperactividad_Ansiosa
U-3664,2,2,3,3,Hiperactividad_Ansiosa
U-3665,2,2,3,2,Burnout
U-3666,1,1,2,2,Hiperactividad_Ansiosa
U-3667,2,2,3,2,Hiperactividad_Ansiosa
U-3668,2,3,3,3,Hiperactividad_Ansiosa
U-3669,2,1,2,3,Hiperactividad_Ansiosa
U-3670,3,3,3,2,Hiperactividad_Ansiosa
U-3671,3,2,3,3,Hiperactividad_Ansiosa
U-3672,3,1,2,3,Hiperactividad_Ansiosa
U-3673,2,3,2,3,Hiperactividad_Ansiosa
U-3674,2,2,3,3,Hiperactividad_Ansiosa
U-3675,2,2,2,3,Hiperactividad_Ansiosa
U-3676,2,1,3,2,Hiperactividad_Ansiosa
U-3677,2,1,1,2,Hiperactividad_Ansiosa
U-3678,2,2,3,3,Burnout
U-3679,2,2,3,3,Hiperactividad_Ansiosa
U-3680,1,2,2,3,Hiperactividad_Ansiosa
U-3681,2,2,2,3,Fatiga_Fisica
U-3682,3,2,3,3,Hiperactividad_Ansiosa
U-3683,1,1,2,2,Hiperactividad_Ansiosa
U-3684,3,2,3,2,Hiperactividad_Ansiosa
U-3685,3,2,3,2,Burnout
U-3686,3,1,1,3,Hiperactividad_Ansiosa
U-3687,3,2,3,3,Hiperactividad_Ansiosa
U-3688,1,3,3,1,Hiperactividad_Ansiosa
U-3689,2,2,3,1,Hiperactividad_Ansiosa
U-3690,2,2,2,2,Hiperactividad_Ansiosa
U-3691,2,2,3,3,Hiperactividad_Ansiosa
U-3692,2,3,3,2,Hiperactividad_Ansiosa
U-3693,3,3,1,3,Hiperactividad_Ansiosa
U-3694,2,3,3,1,Hiperactividad_Ansiosa
U-3695,2,2,3,1,Hiperactividad_Ansiosa
U-3696,1,2,2,1,Hiperactividad_Ansiosa
U-3697,2,1,2,3,Burnout
U-3698,3,1,2,3,Burnout
U-3699,2,2,3,2,Hiperactividad_Ansiosa
U-3700,3,2,2,2,Burnout
U-3701,2,4,1,3,Hiperactividad_Ansiosa
U-3702,2,3,3,2,Hiperactividad_Ansiosa
U-3703,2,4,2,3,Burnout
U-3704,2,4,3,3,Hiperactividad_Ansiosa
U-3705,1,2,2,1,Hiperactividad_Ansiosa
U-3706,3,1,2,3,Hiperactividad_Ansiosa
U-3707,2,2,3,3,Hiperactividad_Ansiosa
U-3708,3,2,1,3,Hiperactividad_Ansiosa
U-3709,2,1,3,3,Hiperactividad_Ansiosa
U-3710,3,2,2,3,Hiperactividad_Ansiosa
U-3711,2,3,2,1,Hiperactividad_Ansiosa
U-3712,3,4,3,3,Fatiga_Fisica
U-3713,2,1,1,3,Burnout
U-3714,3,3,3,2,Hiperactividad_Ansiosa
U-3715,1,3,2,1,Hiperactividad_Ansiosa
U-3716,1,1,2,2,Hiperactividad_Ansiosa
U-3717,2,1,3,2,Hiperactividad_Ansiosa
U-3718,2,2,3,3,Hiperactividad_Ansiosa
U-3719,1,2,2,3,Hiperactividad_Ansiosa
U-3720,2,2,3,1,Hiperactividad_Ansiosa
U-3721,1,1,3,3,Hiperactividad_Ansiosa
U-3722,2,1,3,2,Hiperactividad_Ansiosa
U-3723,1,1,3,3,Hiperactividad_Ansiosa
U-3724,1,2,2,3,Hiperactividad_Ansiosa
U-3725,3,3,2,3,Hiperactividad_Ansiosa
U-3726,2,2,2,3,Hiperactividad_Ansiosa
U-3727,2,2,2,2,Fatiga_Fisica
U-3728,1,4,2,2,Fatiga_Fisica
U-3729,3,1,2,3,Hiperactividad_Ansiosa
U-3730,1,3,1,2,Hiperactividad_Ansiosa
U-3731,1,1,3,2,Hiperactividad_Ansiosa
U-3732,2,1,3,3,Hiperactividad_Ansiosa
U-3733,2,1,2,3,Hiperactividad_Ansiosa
U-3734,1,2,1,1,Hiperactividad_Ansiosa
U-3735,3,3,1,2,Hiperactividad_Ansiosa
U-3736,2,1,3,2,Burnout
U-3737,1,1,2,3,Hiperactividad_Ansiosa
U-3738,2,1,2,2,Hiperactividad_Ansiosa
U-3739,2,2,3,2,Hiperactividad_Ansiosa
U-3740,1,1,1,3,Hiperactividad_Ansiosa
U-3741,3,2,2,3,Hiperactividad_Ansiosa
U-3742,2,2,2,3,Hiperactividad_Ansiosa
U-3743,3,1,3,3,Hiperactividad_Ansiosa
U-3744,3,2,1,3,Burnout
U-3745,2,1,3,1,Hiperactividad_Ansiosa
U-3746,1,2,3,2,Hiperactividad_Ansiosa
U-3747,2,1,2,3,Hiperactividad_Ansiosa
U-3748,2,1,2,2,Hiperactividad_Ansiosa
U-3749,3,1,3,3,Hiperactividad_Ansiosa
U-3750,1,1,3,3,Hiperactividad_Ansiosa
U-3751,2,1,2,1,Hiperactividad_Ansiosa
U-3752,2,2,2,3,Hiperactividad_Ansiosa
U-3753,1,2,2,2,Hiperactividad_Ansiosa
U-3754,2,2,1,3,Hiperactividad_Ansiosa
U-3755,2,1,3,3,Hiperactividad_Ansiosa
U-3756,2,2,2,3,Hiperactividad_Ansiosa
U-3757,3,2,2,3,Fatiga_Fisica
U-3758,2,1,1,1,Hiperactividad_Ansiosa
U-3759,3,3,2,3,Burnout
U-3760,3,1,3,2,Hiperactividad_Ansiosa
U-3761,1,1,2,3,Hiperactividad_Ansiosa
U-3762,3,2,2,2,Hiperactividad_Ansiosa
U-3763,3,1,3,2,Hiperactividad_Ansiosa
U-3764,3,2,2,3,Hiperactividad_Ansiosa
U-3765,2,1,2,3,Hiperactividad_Ansiosa
U-3766,1,2,2,2,Hiperactividad_Ansiosa
U-3767,2,1,2,3,Fatiga_Fisica
U-3768,1,1,1,2,Hiperactividad_Ansiosa
U-3769,3,2,1,3,Hiperactividad_Ansiosa
U-3770,2,1,3,2,Burnout
U-3771,1,3,2,3,Burnout
U-3772,2,3,2,3,Hiperactividad_Ansiosa
U-3773,1,1,1,2,Hiperactividad_Ansiosa
U-3774,3,3,1,2,Hiperactividad_Ansiosa
U-3775,2,2,1,1,Hiperactividad_Ansiosa
U-3776,3,3,1,3,Hiperactividad_Ansiosa
U-3777,2,1,3,3,Hiperactividad_Ansiosa
U-3778,2,1,2,2,Hiperactividad_Ansiosa
U-3779,2,2,2,3,Burnout
U-3780,1,1,2,3,Hiperactividad_Ansiosa
U-3781,2,3,3,2,Hiperactividad_Ansiosa
U-3782,2,2,3,3,Hiperactividad_Ansiosa
U-3783,3,3,1,3,Hiperactividad_Ansiosa
U-3784,3,1,2,3,Burnout
U-3785,2,2,2,2,Hiperactividad_Ansiosa
U-3786,2,1,3,3,Burnout
U-3787,3,2,3,3,Hiperactividad_Ansiosa
U-3788,2,1,3,1,Hiperactividad_Ansiosa
U-3789,2,1,3,2,Hiperactividad_Ansiosa
U-3790,1,1,2,3,Fatiga_Fisica
U-3791,1,1,2,2,Burnout
U-3792,1,1,3,3,Burnout
U-3793,1,2,3,3,Hiperactividad_Ansiosa
U-3794,2,2,1,3,Hiperactividad_Ansiosa
U-3795,2,2,3,2,Hiperactividad_Ansiosa
U-3796,2,3,2,1,Hiperactividad_Ansiosa
U-3797,2,2,2,2,Hiperactividad_Ansiosa
U-3798,2,3,2,2,Hiperactividad_Ansiosa
